date,weight_SPY,weight_TLT,weight_GLD,weight_USO,weight_UUP,gross_return,net_return,turnover,regime,hmm_order
2023-08-16,0.374834438448177,0.3288953621494728,0.2962701994023502,0.0,0.0,-0.0070352272379806055,-0.0070352272379806055,0.0,3,4
2023-08-17,0.374834438448177,0.3288953621494728,0.2962701994023502,0.0,0.0,-0.004713686800527709,-0.004713686800527709,0.0,3,4
2023-08-18,0.374834438448177,0.3288953621494728,0.2962701994023502,0.0,0.0,0.0013925883417596218,0.0013925883417596218,0.0,3,4
2023-08-21,0.374834438448177,0.3288953621494728,0.2962701994023502,0.0,0.0,-0.0011344245489204557,-0.0011344245489204557,0.0,3,4
2023-08-22,0.374834438448177,0.3288953621494728,0.2962701994023502,0.0,0.0,0.001997574686074316,0.001997574686074316,0.0,3,4
2023-08-23,0.374834438448177,0.3288953621494728,0.2962701994023502,0.0,0.0,0.015335368198931994,0.015335368198931994,0.0,3,4
2023-08-24,0.374834438448177,0.3288953621494728,0.2962701994023502,0.0,0.0,-0.007430239140268061,-0.007430239140268061,0.0,3,4
2023-08-25,0.374834438448177,0.3288953621494728,0.2962701994023502,0.0,0.0,0.0033335040043680434,0.0033335040043680434,0.0,3,4
2023-08-28,0.374834438448177,0.3288953621494728,0.2962701994023502,0.0,0.0,0.00357310443935465,0.00357310443935465,0.0,3,4
2023-08-29,0.3748344384481769,0.0,1.1588556250409126e-16,0.25999691332197533,0.3651686482298477,0.006668119743024773,0.0063555369622488615,0.625165561551823,2,4
2023-08-30,0.3748344384481769,0.0,1.1588556250409126e-16,0.25999691332197533,0.3651686482298477,0.002115570712276791,0.002115570712276791,0.0,2,4
2023-08-31,0.3748344384481769,0.0,1.1588556250409126e-16,0.25999691332197533,0.3651686482298477,0.0061712624396157365,0.0061712624396157365,0.0,2,4
2023-09-01,0.6,0.20361402563511855,0.0,0.15056982357419918,0.04581615079068227,0.0019636532210791677,0.0017492634274856968,0.42877958718694165,4,2
2023-09-05,0.6,0.20361402563511855,0.0,0.15056982357419918,0.04581615079068227,-0.0035676103803388053,-0.0035676103803388053,0.0,4,2
2023-09-06,0.6,0.20361402563511855,0.0,0.15056982357419918,0.04581615079068227,-0.002045353853986293,-0.002045353853986293,0.0,4,2
